   spec_id                                kic             teff          err_teff           logg          err_logg        feh            err_feh           afe            err_afe       ch              err_ch         nh             err_nh         dnu             err_dnu       numax         err_numax      mass          err_mass         age                       err_age
 20151003-KP195920N454621V04-03-115       9605990      4901.5737305     78.4532394        2.8163099      0.0661798     -0.0111325      0.0539397       -0.0442364      0.0293714     -0.1906100      0.0566626      0.0724858      0.0710579      7.3032098      0.0157200     84.1133423      0.8796400      1.7425499      0.1115091        1.8407700000000000       0.4380850000000000  

          20150926-NGC6866_4-11-196       9613292      4707.4663086    199.5294952        3.0351300      0.3470480      0.3282841      0.1754247        0.0638751      0.0787545      0.3257330      0.1863770      0.5701950      0.1855990     17.3101196      0.0251900    230.4237823      1.9719300      1.0587486      0.1006584       11.9060000000000010       3.5472000000000001  

 20150520-HD190126N465605V01-10-121       9631782      4518.7001953    103.7380447        2.7223101      0.0805465      0.3221953      0.0575986        0.0314885      0.0299195      0.2683750      0.0606863      0.5569140      0.0736451      6.5276999      0.0185700     67.9280472      0.6455800      1.1919521      0.0885943        7.9633200000000004       2.5367799999999998  

 20140502-KP185111N464417V01-04-138       9631844      4624.7846680    102.8739548        2.6659801      0.0774279     -0.0171776      0.0537649        0.1465110      0.0277236      0.0444953      0.0517317      0.0867202      0.0726087      5.3129401      0.0147000     49.9443703      0.7784100      1.1161001      0.1017772        9.1002799999999997       2.7722400000000000  

 20140529-KP185111N464417V02-04-138       9631875      4755.3320313     86.2685699        3.1471100      0.0797910      0.1865414      0.0572833        0.0629032      0.0300040      0.1750450      0.0604577      0.3448830      0.0749212     13.3513899      0.0187600    167.0337372      1.0349000      1.1488596      0.0590741        8.0066900000000008       1.4623200000000001  

 20151006-KP185111N464417V04-08-070       9635649      4920.9072266     84.0860519        3.1475599      0.0967785      0.1304263      0.0607417       -0.0140698      0.0337086      0.0319878      0.0669616      0.2375510      0.0824333     15.2175198      0.0266900    203.6610413      1.0580800      1.3681912      0.0659916        4.4845800000000002       0.8688790000000000  

 20150520-HD190126N465605V01-05-114       9636807      4600.9677734    102.7689285        2.9280701      0.0791179      0.2584892      0.0540852        0.0604520      0.0278935      0.2481590      0.0591522      0.4063680      0.0739060      9.2592897      0.0226500    105.6874390      0.8599100      1.1449162      0.0775090        9.2195099999999996       2.4446599999999998  

 20151006-KP185111N464417V04-06-094       9637054      4681.7368164    127.8957443        2.2172401      0.1342300     -0.1003993      0.0802319        0.0296248      0.0413918     -0.2144030      0.0869678      0.0957294      0.1028950      4.5253901      0.0132300     43.3543091      0.5935800      1.4233985      0.1334367        3.6011299999999999       1.3333800000000000  

 20150925-KP190808N440210V03-16-241       9637107      4762.6718750    163.0929413        3.0020800      0.2030520      0.0704060      0.1157191        0.0311745      0.0577740     -0.0607752      0.1283800      0.2449770      0.1328680      6.2392402      0.0145500     61.1029892      0.6751900      1.1875898      0.1114484        7.7192800000000004       2.8863400000000001  

 20140529-KP185111N464417V02-06-141       9637337      5125.0937500    119.0227661        2.6686299      0.0673410     -1.0869250      0.0542604        0.2286470      0.0287561     -0.9793770      0.0557314     -1.1380500      0.0733065      6.8837700      0.0154900     64.2994537      0.5180200      1.0724323      0.0729310        6.5114700000000001       1.8747700000000000  

 20150925-KP190808N440210V02-11-211       9639344      4842.7836914    110.4513931        3.1578300      0.1314750     -0.0527014      0.0716568        0.0664528      0.0381196     -0.0451719      0.0778455      0.0231252      0.0919366     12.8134298      0.0228800    154.2037659      0.7132100      1.1224250      0.0619904        7.9353800000000003       1.8206400000000000  

 20150914-KP192314N471144B02-10-099       9640423      5008.8359375    128.6634064        2.9937201      0.1572920     -0.2640279      0.0913155        0.0475473      0.0478595     -0.3131140      0.1016280     -0.2666420      0.1107550     13.0932302      0.0223700    158.9476776      2.1214800      1.1953444      0.1020897        5.7451699999999999       1.9211800000000001  

 20150925-KP190808N440210V02-11-026       9640480      4720.0502930     82.5535355        2.6197400      0.0774279     -0.2918639      0.0537649        0.2124940      0.0277236     -0.1954210      0.0517317     -0.2476970      0.0726087      5.3748598      0.0131400     48.2587090      0.4535400      0.9941799      0.0638344       11.5954999999999990       2.7158199999999999  

 20150925-KP190808N440210V02-11-038       9640886      4421.2412109    121.3678741        2.5317199      0.0774279      0.2491277      0.0537649        0.0642373      0.0277236      0.2574200      0.0517317      0.5076360      0.0726087      3.9798100      0.0103100     35.1535492      0.4468500      1.1425109      0.1024524        9.4947999999999997       2.7729499999999998  

 20151002-KP192314N471144V02-10-162       9642306      4876.2998047     78.6227570        3.0665500      0.0795358     -0.1506781      0.0572027        0.0539081      0.0300486     -0.1530930      0.0604225     -0.0377134      0.0754945     12.5535803      0.0257100    151.2993011      0.7355700      1.1522069      0.0541103        6.7263599999999997       1.2858700000000001  

 20151002-KP192314N471144V02-05-200       9643159      4633.3725586     95.6954346        2.4469500      0.0699019     -0.2018942      0.0524340        0.0620402      0.0267786     -0.2840370      0.0572156     -0.1386570      0.0728645      3.4505301      0.0192300     28.4270992      0.4712300      1.1434542      0.1177791        7.4146400000000003       2.9199500000000000  

 20150914-KP192314N471144B02-05-184       9643702      4678.9916992     99.6028900        2.6621900      0.1102840     -0.1119482      0.0623234        0.2001460      0.0352736     -0.0005101      0.0717289      0.0244090      0.0871765      5.6579900      0.0141100     53.6804314      0.6030800      1.0966169      0.0829153        9.0616500000000002       2.6751000000000000  

 20150921-KP193637N444141V03-16-191       9649717      4382.9814453    165.3326263        2.3219800      0.1333350      0.2507637      0.0774457        0.0784045      0.0403286      0.2918560      0.0840038      0.4612560      0.0993347      4.6971402      0.0150700     42.1501999      0.2969800      0.9941384      0.0900221       13.8926000000000000       3.3738400000000000  

 20151002-KP192314N471144V02-08-116       9649838      4945.3554688     81.6587372        3.0341599      0.0948159     -0.0841766      0.0605163       -0.0076370      0.0339112     -0.1684290      0.0667206     -0.0460127      0.0812761     10.3985500      0.0271100    124.6569138      0.8521000      1.4205178      0.0791276        3.2610399999999999       0.7266630000000000  

 20151002-KP192314N471144V03-08-140       9649935      4920.2036133    102.5149460        2.7405701      0.1297300     -0.2125354      0.0707017        0.0513183      0.0379058     -0.2226320      0.0772784     -0.0786271      0.0913319      5.2172098      0.0199500     48.9367599      0.4784800      1.3032671      0.0988937        3.8869799999999999       1.1492400000000000  

          20150602-NGC6811_1-14-178       9650172      4486.4951172    139.1708832        2.5807099      0.1318410      0.2877548      0.0727952        0.0344660      0.0385540      0.1756420      0.0790565      0.6716270      0.0933914      6.2256999      0.0096700     65.9803772      0.9422400      1.3135079      0.1255513        6.4249099999999997       2.6131300000000000  

 20150921-KP193637N444141V03-16-199       9650375      4936.0810547    135.0991058        2.8012099      0.1347300     -0.5142913      0.0817891        0.2374230      0.0419860     -0.4751140      0.0886244     -0.6532630      0.1048850      9.3235798      0.0153100     97.1703796      0.8208000      1.0145829      0.0740279       10.2791000000000000       2.7398600000000002  

 20150921-KP193637N444141V03-16-182       9650424      4849.2534180    111.0526810        2.9458101      0.1318060      0.0493460      0.0726867        0.0378250      0.0385126     -0.0215766      0.0789411      0.1030130      0.0932528      9.2503099      0.0252000    101.5235367      0.5006800      1.1728377      0.0704212        6.7446200000000003       1.4586600000000001  

 20150921-KP193637N444141V04-16-165       9651313      4476.1020508    111.1358948        2.6372199      0.0791923      0.3251645      0.0557380        0.0534615      0.0290988      0.3060350      0.0598244      0.6349600      0.0751313      5.7058301      0.0319400     58.2402802      0.6439300      1.2714592      0.1179959        7.4599799999999998       2.6392699999999998  

 20150921-KP193637N444141V04-16-171       9651684      4749.8720703    108.6478271        2.7127700      0.1807480     -0.0805570      0.1037397        0.0353712      0.0530784     -0.1065400      0.1154990     -0.1125670      0.1217280      7.6243100      0.0130600     78.4389267      0.9423500      1.0939832      0.0844598        9.0155899999999995       2.6592300000000000  

 20140913-KP193637N444141V01-16-123       9652704      4783.8764648     84.5157166        3.1608100      0.0801213      0.1829425      0.0573876        0.0400169      0.0299463      0.1061860      0.0605032      0.3801480      0.0741792     14.4937801      0.0278800    186.7063446      0.7782200      1.1693695      0.0546083        7.5570800000000000       1.4009700000000000  

   20151005-test_294N44_V1_1-16-249       9652971      4624.4399414     99.3937454        2.4451699      0.0774279     -0.1160464      0.0537649        0.0237792      0.0277236     -0.2675030      0.0517317      0.0799342      0.0726087      2.9752700      0.0098200     25.3461704      0.4603700      1.4929608      0.1491942        2.9888900000000000       1.0860799999999999  

 20151001-KP194045N483045V04-01-231       9655200      4483.5712891    139.1094513        2.5562699      0.1168000     -0.0924233      0.0645270        0.1701340      0.0366156     -0.0109631      0.0742252      0.0209808      0.0882618      4.6290998      0.0159400     40.8439789      0.2793200      0.9868158      0.0797639       12.8359000000000010       3.2944399999999998  

 20140913-KP193637N444141V02-12-128       9657917      4585.4218750    102.0206451        2.7799499      0.0791502     -0.0956884      0.0548024        0.0596127      0.0284165     -0.1123120      0.0594439     -0.1007830      0.0744377      6.6157899      0.0187000     69.8751526      0.3883200      1.2684349      0.0778206        6.2776899999999998       1.6845399999999999  
